ax_axis,ay_axis,az_axis,magn_z,time,x_axis,y_axis,z_axis,user,activity_type,number_of_repeats
0,0,0,0,1533790000000.0,20,8,-36,andreysv,abs,14
0,0,0,0,1533790000000.0,20,8,-36,andreysv,abs,14
0,0,0,0,1533790000000.0,2,3,-34,andreysv,abs,14
0,0,0,0,1533790000000.0,6,4,-24,andreysv,abs,14
0,0,0,0,1533790000000.0,6,4,-24,andreysv,abs,14
0,0,0,0,1533790000000.0,-13,4,-22,andreysv,abs,14
0,-1,-1,0,1533790000000.0,-13,4,-22,andreysv,abs,14
0,-1,0,0,1533790000000.0,-9,19,-18,andreysv,abs,14
0,-1,-1,0,1533790000000.0,-1,14,-27,andreysv,abs,14
0,-2,-1,0,1533790000000.0,-17,18,-32,andreysv,abs,14
-1,-2,-1,0,1533790000000.0,-17,18,-32,andreysv,abs,14
0,-2,-1,0,1533790000000.0,23,34,-28,andreysv,abs,14
1,1,0,0,1533790000000.0,143,59,-39,andreysv,abs,14
1,1,1,0,1533790000000.0,143,59,-39,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
1,0,0,0,1533790000000.0,-18,25,-19,andreysv,abs,14
10,10,3,0,1533790000000.0,-18,25,-19,andreysv,abs,14
9,8,3,0,1533790000000.0,-11,46,68,andreysv,abs,14
7,5,2,0,1533790000000.0,-11,46,68,andreysv,abs,14
5,3,2,0,1533790000000.0,-52,21,25,andreysv,abs,14
5,1,2,0,1533790000000.0,116,14,-57,andreysv,abs,14
2,5,2,0,1533790000000.0,116,14,-57,andreysv,abs,14
3,3,0,0,1533790000000.0,25,-3,-25,andreysv,abs,14
1,2,-1,0,1533790000000.0,29,0,-51,andreysv,abs,14
0,1,-2,0,1533790000000.0,59,4,-73,andreysv,abs,14
-2,3,-3,0,1533790000000.0,59,4,-73,andreysv,abs,14
-1,3,-6,0,1533790000000.0,93,1,-81,andreysv,abs,14
-3,1,-1,0,1533790000000.0,93,1,-81,andreysv,abs,14
-3,2,-3,0,1533790000000.0,144,-1,-84,andreysv,abs,14
-4,-1,-4,0,1533790000000.0,97,9,-93,andreysv,abs,14
-4,1,-3,0,1533790000000.0,97,9,-93,andreysv,abs,14
-3,0,-3,0,1533790000000.0,81,-1,-62,andreysv,abs,14
-3,0,-4,0,1533790000000.0,81,-1,-62,andreysv,abs,14
-4,1,-5,0,1533790000000.0,123,-8,-60,andreysv,abs,14
-5,2,-5,0,1533790000000.0,37,-32,-59,andreysv,abs,14
-6,-2,-4,0,1533790000000.0,37,-32,-59,andreysv,abs,14
-3,-1,-1,0,1533790000000.0,-24,-41,44,andreysv,abs,14
0,1,1,0,1533790000000.0,-24,-41,44,andreysv,abs,14
0,1,1,0,1533790000000.0,-38,-26,67,andreysv,abs,14
-1,0,1,0,1533790000000.0,-39,-23,69,andreysv,abs,14
0,-1,1,0,1533790000000.0,-39,-23,69,andreysv,abs,14
2,-1,1,0,1533790000000.0,-64,-10,107,andreysv,abs,14
3,0,1,0,1533790000000.0,-64,-10,107,andreysv,abs,14
3,0,2,0,1533790000000.0,-61,-21,112,andreysv,abs,14
5,0,3,0,1533790000000.0,-55,-26,117,andreysv,abs,14
5,0,3,0,1533790000000.0,-37,-26,90,andreysv,abs,14
5,0,3,0,1533790000000.0,-37,-26,90,andreysv,abs,14
5,-1,3,0,1533790000000.0,-47,-9,65,andreysv,abs,14
6,0,3,0,1533790000000.0,-35,-7,43,andreysv,abs,14
5,0,3,0,1533790000000.0,-35,-7,43,andreysv,abs,14
4,-1,2,0,1533790000000.0,-8,-10,5,andreysv,abs,14
3,-1,2,0,1533790000000.0,-8,-10,5,andreysv,abs,14
2,0,1,0,1533790000000.0,13,11,-44,andreysv,abs,14
0,0,0,0,1533790000000.0,33,29,-85,andreysv,abs,14
-2,0,0,0,1533790000000.0,33,29,-85,andreysv,abs,14
-3,0,-1,0,1533790000000.0,45,34,-107,andreysv,abs,14
-4,0,-2,0,1533790000000.0,45,34,-107,andreysv,abs,14
-5,0,-2,0,1533790000000.0,59,28,-99,andreysv,abs,14
-5,1,-2,0,1533790000000.0,77,29,-88,andreysv,abs,14
-5,1,-3,0,1533790000000.0,77,29,-88,andreysv,abs,14
-4,1,-3,0,1533790000000.0,84,36,-88,andreysv,abs,14
-4,0,-3,0,1533790000000.0,84,36,-88,andreysv,abs,14
-5,1,-4,0,1533790000000.0,57,11,-94,andreysv,abs,14
-7,2,-5,0,1533790000000.0,48,-22,-86,andreysv,abs,14
-4,-2,-1,0,1533790000000.0,-34,-49,35,andreysv,abs,14
1,0,1,0,1533790000000.0,-34,-49,35,andreysv,abs,14
1,2,2,0,1533790000000.0,-34,-8,92,andreysv,abs,14
0,1,1,0,1533790000000.0,-47,-22,49,andreysv,abs,14
0,0,1,0,1533790000000.0,-47,-22,49,andreysv,abs,14
1,-1,1,0,1533790000000.0,-56,-21,92,andreysv,abs,14
2,-1,2,0,1533790000000.0,-56,-21,92,andreysv,abs,14
3,0,2,0,1533790000000.0,-49,-19,102,andreysv,abs,14
3,-1,2,0,1533790000000.0,-53,-27,113,andreysv,abs,14
4,-1,2,0,1533790000000.0,-53,-27,113,andreysv,abs,14
5,0,2,0,1533790000000.0,-29,-26,113,andreysv,abs,14
5,-1,2,0,1533790000000.0,-29,-26,113,andreysv,abs,14
6,0,2,0,1533790000000.0,-33,-23,96,andreysv,abs,14
7,0,3,0,1533790000000.0,-30,-18,72,andreysv,abs,14
7,0,3,0,1533790000000.0,-30,-18,72,andreysv,abs,14
7,0,3,0,1533790000000.0,-30,-18,72,andreysv,abs,14
4,-1,2,0,1533790000000.0,-21,-7,17,andreysv,abs,14
2,0,1,0,1533790000000.0,15,6,-27,andreysv,abs,14
1,0,0,0,1533790000000.0,22,22,-71,andreysv,abs,14
-2,0,-1,0,1533790000000.0,34,35,-93,andreysv,abs,14
-3,0,-1,0,1533790000000.0,34,35,-93,andreysv,abs,14
-4,1,-1,0,1533790000000.0,46,38,-101,andreysv,abs,14
-5,1,-2,0,1533790000000.0,50,29,-83,andreysv,abs,14
-5,1,-2,0,1533790000000.0,50,29,-83,andreysv,abs,14
-4,1,-2,0,1533790000000.0,49,45,-72,andreysv,abs,14
-4,1,-3,0,1533790000000.0,49,45,-72,andreysv,abs,14
-4,1,-3,0,1533790000000.0,56,29,-82,andreysv,abs,14
-5,2,-3,0,1533790000000.0,42,-4,-89,andreysv,abs,14
-7,4,-4,0,1533790000000.0,42,-4,-89,andreysv,abs,14
-7,0,-4,0,1533790000000.0,-12,-24,-54,andreysv,abs,14
-4,-1,-1,0,1533790000000.0,-12,-24,-54,andreysv,abs,14
0,1,2,0,1533790000000.0,-52,-29,78,andreysv,abs,14
1,2,2,0,1533790000000.0,-37,-33,68,andreysv,abs,14
0,0,1,0,1533790000000.0,-37,-33,68,andreysv,abs,14
0,-1,1,0,1533790000000.0,-51,-12,74,andreysv,abs,14
2,-2,1,0,1533790000000.0,-51,-12,74,andreysv,abs,14
2,-1,1,0,1533790000000.0,-44,-19,105,andreysv,abs,14
3,-1,2,0,1533790000000.0,-49,-15,117,andreysv,abs,14
5,-2,2,0,1533790000000.0,-43,-29,110,andreysv,abs,14
5,-2,2,0,1533790000000.0,-43,-29,110,andreysv,abs,14
6,-2,2,0,1533790000000.0,-43,-29,89,andreysv,abs,14
7,-1,3,0,1533790000000.0,-38,-38,74,andreysv,abs,14
6,-1,2,0,1533790000000.0,-17,-22,34,andreysv,abs,14
5,-1,1,0,1533790000000.0,-17,-22,34,andreysv,abs,14
3,-1,1,0,1533790000000.0,2,12,-24,andreysv,abs,14
1,0,0,0,1533790000000.0,21,12,-68,andreysv,abs,14
-1,0,0,0,1533790000000.0,21,12,-68,andreysv,abs,14
-2,0,0,0,1533790000000.0,35,23,-104,andreysv,abs,14
-3,0,-1,0,1533790000000.0,35,23,-104,andreysv,abs,14
-4,1,-1,0,1533790000000.0,44,34,-118,andreysv,abs,14
-5,1,-1,0,1533790000000.0,42,33,-113,andreysv,abs,14
-5,1,-1,0,1533790000000.0,42,33,-113,andreysv,abs,14
-6,1,-2,0,1533790000000.0,59,43,-104,andreysv,abs,14
-6,1,-2,0,1533790000000.0,59,43,-104,andreysv,abs,14
-5,1,-2,0,1533790000000.0,53,25,-92,andreysv,abs,14
-5,1,-3,0,1533790000000.0,47,17,-92,andreysv,abs,14
-7,2,-3,0,1533790000000.0,47,17,-92,andreysv,abs,14
-8,3,-3,0,1533790000000.0,45,-11,-75,andreysv,abs,14
-6,-1,-3,0,1533790000000.0,45,-11,-75,andreysv,abs,14
-2,-1,-1,0,1533790000000.0,-20,-18,33,andreysv,abs,14
2,2,2,0,1533790000000.0,-3,-16,86,andreysv,abs,14
1,2,1,0,1533790000000.0,-3,-16,86,andreysv,abs,14
0,-1,0,0,1533790000000.0,-30,-12,49,andreysv,abs,14
1,-1,1,0,1533790000000.0,-43,-19,93,andreysv,abs,14
3,0,1,0,1533790000000.0,-37,-19,107,andreysv,abs,14
4,-1,1,0,1533790000000.0,-37,-19,107,andreysv,abs,14
4,-1,1,0,1533790000000.0,-38,-11,108,andreysv,abs,14
5,-1,2,0,1533790000000.0,-38,-11,108,andreysv,abs,14
5,-1,2,0,1533790000000.0,-45,-17,105,andreysv,abs,14
5,-1,2,0,1533790000000.0,-35,-26,93,andreysv,abs,14
5,-1,2,0,1533790000000.0,-35,-26,93,andreysv,abs,14
6,0,2,0,1533790000000.0,-16,-40,78,andreysv,abs,14
6,-1,2,0,1533790000000.0,-16,-40,78,andreysv,abs,14
6,-1,1,0,1533790000000.0,-16,-30,33,andreysv,abs,14
3,-1,1,0,1533790000000.0,-4,10,-11,andreysv,abs,14
1,0,0,0,1533790000000.0,15,23,-47,andreysv,abs,14
0,0,0,0,1533790000000.0,15,23,-47,andreysv,abs,14
-2,0,0,0,1533790000000.0,36,23,-81,andreysv,abs,14
-2,0,0,0,1533790000000.0,36,23,-81,andreysv,abs,14
-2,0,0,0,1533790000000.0,36,23,-81,andreysv,abs,14
-2,0,0,0,1533790000000.0,36,23,-81,andreysv,abs,14
-2,0,0,0,1533790000000.0,36,23,-81,andreysv,abs,14
-2,0,0,0,1533790000000.0,36,23,-81,andreysv,abs,14
-10,1,-5,0,1533790000000.0,36,23,-81,andreysv,abs,14
-9,2,-5,0,1533790000000.0,69,21,-105,andreysv,abs,14
-10,2,-5,0,1533790000000.0,69,21,-105,andreysv,abs,14
-11,2,-5,0,1533790000000.0,50,-24,-98,andreysv,abs,14
-8,0,-3,0,1533790000000.0,-14,-19,10,andreysv,abs,14
-4,0,-1,0,1533790000000.0,-14,-19,10,andreysv,abs,14
0,2,1,0,1533790000000.0,-34,-12,102,andreysv,abs,14
0,1,1,0,1533790000000.0,-34,-12,102,andreysv,abs,14
1,-1,0,0,1533790000000.0,-43,-7,97,andreysv,abs,14
2,-1,1,0,1533790000000.0,-43,-7,97,andreysv,abs,14
2,-1,1,0,1533790000000.0,-44,-6,110,andreysv,abs,14
3,-1,1,0,1533790000000.0,-44,-6,110,andreysv,abs,14
3,-1,1,0,1533790000000.0,-44,-6,110,andreysv,abs,14
5,-2,2,0,1533790000000.0,-42,-8,116,andreysv,abs,14
5,-2,2,0,1533790000000.0,-42,-8,116,andreysv,abs,14
7,0,3,0,1533790000000.0,-50,-9,103,andreysv,abs,14
7,-1,3,0,1533790000000.0,-41,-15,82,andreysv,abs,14
5,-1,2,0,1533790000000.0,-16,-10,5,andreysv,abs,14
3,-1,1,0,1533790000000.0,12,1,-32,andreysv,abs,14
1,0,0,0,1533790000000.0,12,1,-32,andreysv,abs,14
0,1,0,0,1533790000000.0,31,8,-66,andreysv,abs,14
-1,1,0,0,1533790000000.0,39,13,-103,andreysv,abs,14
-3,1,-1,0,1533790000000.0,39,13,-103,andreysv,abs,14
-4,0,-1,0,1533790000000.0,36,8,-128,andreysv,abs,14
-4,1,-1,0,1533790000000.0,36,8,-128,andreysv,abs,14
-5,1,-1,0,1533790000000.0,41,-11,-120,andreysv,abs,14
-5,1,-1,0,1533790000000.0,46,14,-123,andreysv,abs,14
-5,1,-2,0,1533790000000.0,46,14,-123,andreysv,abs,14
-6,0,-2,0,1533790000000.0,45,42,-123,andreysv,abs,14
-7,1,-3,0,1533790000000.0,45,42,-123,andreysv,abs,14
-8,2,-3,0,1533790000000.0,47,13,-116,andreysv,abs,14
-10,1,-4,0,1533790000000.0,20,-11,-74,andreysv,abs,14
-6,-1,-2,0,1533790000000.0,20,-11,-74,andreysv,abs,14
-2,-1,0,0,1533790000000.0,-34,0,91,andreysv,abs,14
2,2,1,0,1533790000000.0,-34,0,91,andreysv,abs,14
1,1,0,0,1533790000000.0,-22,-2,80,andreysv,abs,14
1,-1,0,0,1533790000000.0,-32,-10,73,andreysv,abs,14
2,-1,1,0,1533790000000.0,-47,-13,107,andreysv,abs,14
3,0,1,0,1533790000000.0,-47,-13,107,andreysv,abs,14
4,-1,1,0,1533790000000.0,-48,-3,116,andreysv,abs,14
4,-1,2,0,1533790000000.0,-47,-12,125,andreysv,abs,14
5,-1,2,0,1533790000000.0,-43,-15,109,andreysv,abs,14
6,-1,2,0,1533790000000.0,-43,-15,109,andreysv,abs,14
7,-1,2,0,1533790000000.0,-46,-21,102,andreysv,abs,14
7,-1,2,0,1533790000000.0,-28,-33,71,andreysv,abs,14
7,-1,2,0,1533790000000.0,-28,-33,71,andreysv,abs,14
6,-1,1,0,1533790000000.0,-4,1,10,andreysv,abs,14
3,-1,1,0,1533790000000.0,-4,1,10,andreysv,abs,14
2,0,1,0,1533790000000.0,10,16,-40,andreysv,abs,14
0,0,0,0,1533790000000.0,24,16,-77,andreysv,abs,14
-1,0,0,0,1533790000000.0,24,16,-77,andreysv,abs,14
-2,0,-1,0,1533790000000.0,37,18,-105,andreysv,abs,14
-3,1,-1,0,1533790000000.0,37,18,-105,andreysv,abs,14
-4,1,-1,0,1533790000000.0,44,18,-113,andreysv,abs,14
-4,1,-1,0,1533790000000.0,52,24,-120,andreysv,abs,14
-5,1,-2,0,1533790000000.0,52,24,-120,andreysv,abs,14
-6,1,-2,0,1533790000000.0,50,27,-109,andreysv,abs,14
-5,2,-2,0,1533790000000.0,46,17,-96,andreysv,abs,14
-6,1,-3,0,1533790000000.0,44,25,-96,andreysv,abs,14
-8,4,-4,0,1533790000000.0,44,25,-96,andreysv,abs,14
-8,1,-4,0,1533790000000.0,3,-16,-54,andreysv,abs,14
-4,-1,-1,0,1533790000000.0,3,-16,-54,andreysv,abs,14
1,0,1,0,1533790000000.0,-40,-11,92,andreysv,abs,14
1,2,1,0,1533790000000.0,-30,-14,72,andreysv,abs,14
1,0,1,0,1533790000000.0,-30,-14,72,andreysv,abs,14
1,-1,1,0,1533790000000.0,-28,-23,76,andreysv,abs,14
2,-1,1,0,1533790000000.0,-28,-23,76,andreysv,abs,14
3,0,1,0,1533790000000.0,-38,-15,107,andreysv,abs,14
3,-1,1,0,1533790000000.0,-44,-10,106,andreysv,abs,14
3,-1,1,0,1533790000000.0,-44,-10,106,andreysv,abs,14
5,-2,2,0,1533790000000.0,-37,-7,113,andreysv,abs,14
5,-2,2,0,1533790000000.0,-37,-7,113,andreysv,abs,14
5,-2,1,0,1533790000000.0,-39,-10,105,andreysv,abs,14
6,-1,2,0,1533790000000.0,-43,-14,100,andreysv,abs,14
7,-1,3,0,1533790000000.0,-43,-14,100,andreysv,abs,14
7,-1,3,0,1533790000000.0,-26,-26,62,andreysv,abs,14
4,-1,1,0,1533790000000.0,-9,4,-3,andreysv,abs,14
2,-1,1,0,1533790000000.0,14,20,-43,andreysv,abs,14
1,0,1,0,1533790000000.0,14,20,-43,andreysv,abs,14
-1,0,0,0,1533790000000.0,33,35,-79,andreysv,abs,14
-2,0,0,0,1533790000000.0,33,35,-79,andreysv,abs,14
-3,0,0,0,1533790000000.0,39,40,-84,andreysv,abs,14
-4,0,-1,0,1533790000000.0,98,68,-115,andreysv,abs,14
-6,0,-3,0,1533790000000.0,98,68,-115,andreysv,abs,14
-4,7,-2,0,1533790000000.0,159,54,-130,andreysv,abs,14
-4,0,-2,0,1533790000000.0,159,54,-130,andreysv,abs,14
-5,0,-3,0,1533790000000.0,104,26,-105,andreysv,abs,14
-4,-1,-3,0,1533790000000.0,91,9,-94,andreysv,abs,14
-4,0,-3,0,1533790000000.0,91,9,-94,andreysv,abs,14
-6,2,-5,0,1533790000000.0,74,-26,-83,andreysv,abs,14
-8,4,-6,0,1533790000000.0,74,-26,-83,andreysv,abs,14
-7,-2,-3,0,1533790000000.0,-28,-57,-50,andreysv,abs,14
-2,-1,0,0,1533790000000.0,-60,-28,103,andreysv,abs,14
1,1,2,0,1533790000000.0,-60,-28,103,andreysv,abs,14
0,0,2,0,1533790000000.0,-36,-36,84,andreysv,abs,14
0,-1,1,0,1533790000000.0,-45,-9,72,andreysv,abs,14
2,-2,1,0,1533790000000.0,-59,-10,116,andreysv,abs,14
3,-1,2,0,1533790000000.0,-59,-10,116,andreysv,abs,14
4,-1,2,0,1533790000000.0,-47,-11,117,andreysv,abs,14
5,-1,2,0,1533790000000.0,-47,-6,113,andreysv,abs,14
6,-1,2,0,1533790000000.0,-20,-20,33,andreysv,abs,14
4,-1,1,0,1533790000000.0,5,7,-22,andreysv,abs,14
2,-1,1,0,1533790000000.0,5,7,-22,andreysv,abs,14
1,0,0,0,1533790000000.0,25,22,-63,andreysv,abs,14
-1,0,0,0,1533790000000.0,25,22,-63,andreysv,abs,14
-2,1,0,0,1533790000000.0,42,25,-96,andreysv,abs,14
-3,1,-1,0,1533790000000.0,47,14,-114,andreysv,abs,14
-4,0,-1,0,1533790000000.0,47,14,-114,andreysv,abs,14
-4,1,-1,0,1533790000000.0,56,10,-109,andreysv,abs,14
-5,1,-2,0,1533790000000.0,56,10,-109,andreysv,abs,14
-5,1,-2,0,1533790000000.0,60,13,-109,andreysv,abs,14
-5,1,-2,0,1533790000000.0,51,4,-112,andreysv,abs,14
-5,0,-2,0,1533790000000.0,51,4,-112,andreysv,abs,14
-5,1,-2,0,1533790000000.0,17,0,-109,andreysv,abs,14
-9,4,-3,0,1533790000000.0,17,0,-109,andreysv,abs,14
-9,1,-3,0,1533790000000.0,25,-6,-76,andreysv,abs,14
1,0,1,0,1533790000000.0,-19,-9,67,andreysv,abs,14
2,3,1,0,1533790000000.0,-16,-11,91,andreysv,abs,14
1,1,0,0,1533790000000.0,-16,-11,91,andreysv,abs,14
0,-1,0,0,1533790000000.0,-27,1,46,andreysv,abs,14
1,-1,0,0,1533790000000.0,-53,-19,88,andreysv,abs,14
2,-1,1,0,1533790000000.0,-53,-19,88,andreysv,abs,14
3,0,2,0,1533790000000.0,-39,-10,111,andreysv,abs,14
4,-1,2,0,1533790000000.0,-39,-10,111,andreysv,abs,14
4,-1,1,0,1533790000000.0,-42,-6,116,andreysv,abs,14
4,-1,1,0,1533790000000.0,-48,-15,122,andreysv,abs,14
5,-1,2,0,1533790000000.0,-48,-15,122,andreysv,abs,14
6,-1,2,0,1533790000000.0,-45,-27,106,andreysv,abs,14
7,-1,2,0,1533790000000.0,-45,-27,106,andreysv,abs,14
7,-2,2,0,1533790000000.0,-33,-31,78,andreysv,abs,14
6,-2,2,0,1533790000000.0,-20,-9,13,andreysv,abs,14
5,-2,1,0,1533790000000.0,-20,-9,13,andreysv,abs,14
3,-1,1,0,1533790000000.0,3,5,-18,andreysv,abs,14
0,0,0,0,1533790000000.0,29,18,-58,andreysv,abs,14
-2,0,0,0,1533790000000.0,34,31,-104,andreysv,abs,14
-2,0,-1,0,1533790000000.0,34,31,-104,andreysv,abs,14
-3,1,-1,0,1533790000000.0,43,29,-111,andreysv,abs,14
-4,1,-1,0,1533790000000.0,43,29,-111,andreysv,abs,14
-4,1,-1,0,1533790000000.0,50,31,-120,andreysv,abs,14
-6,1,-2,0,1533790000000.0,57,26,-131,andreysv,abs,14
-6,2,-2,0,1533790000000.0,57,26,-131,andreysv,abs,14
-5,1,-2,0,1533790000000.0,48,5,-112,andreysv,abs,14
-6,1,-2,0,1533790000000.0,48,5,-112,andreysv,abs,14
-8,2,-3,0,1533790000000.0,50,18,-117,andreysv,abs,14
-10,3,-4,0,1533790000000.0,25,-6,-84,andreysv,abs,14
-7,-1,-3,0,1533790000000.0,25,-6,-84,andreysv,abs,14
-1,-1,0,0,1533790000000.0,-15,-13,76,andreysv,abs,14
2,2,1,0,1533790000000.0,-15,-13,76,andreysv,abs,14
1,3,1,0,1533790000000.0,-6,-7,89,andreysv,abs,14
0,0,0,0,1533790000000.0,-23,-3,42,andreysv,abs,14
0,-1,0,0,1533790000000.0,-23,-3,42,andreysv,abs,14
2,-2,0,0,1533790000000.0,-50,-12,103,andreysv,abs,14
3,0,1,0,1533790000000.0,-39,-6,113,andreysv,abs,14
4,-1,1,0,1533790000000.0,-49,-6,122,andreysv,abs,14
4,-1,1,0,1533790000000.0,-49,-6,122,andreysv,abs,14
5,-2,2,0,1533790000000.0,-56,-11,117,andreysv,abs,14
5,-2,2,0,1533790000000.0,-56,-11,117,andreysv,abs,14
6,-1,2,0,1533790000000.0,-49,-21,105,andreysv,abs,14
7,-1,3,0,1533790000000.0,-37,-36,85,andreysv,abs,14
7,-1,2,0,1533790000000.0,-37,-36,85,andreysv,abs,14
6,-2,2,0,1533790000000.0,-10,-5,13,andreysv,abs,14
4,-1,1,0,1533790000000.0,-10,-5,13,andreysv,abs,14
2,-1,1,0,1533790000000.0,14,15,-33,andreysv,abs,14
0,0,0,0,1533790000000.0,28,25,-78,andreysv,abs,14
-2,0,0,0,1533790000000.0,41,18,-108,andreysv,abs,14
-3,1,-1,0,1533790000000.0,41,18,-108,andreysv,abs,14
-4,1,-1,0,1533790000000.0,47,14,-119,andreysv,abs,14
-4,1,-1,0,1533790000000.0,50,14,-119,andreysv,abs,14
-5,1,-2,0,1533790000000.0,50,14,-119,andreysv,abs,14
-6,1,-2,0,1533790000000.0,60,33,-120,andreysv,abs,14
-6,1,-3,0,1533790000000.0,60,33,-120,andreysv,abs,14
-6,1,-3,0,1533790000000.0,56,17,-118,andreysv,abs,14
-8,2,-3,0,1533790000000.0,57,8,-108,andreysv,abs,14
-10,3,-4,0,1533790000000.0,57,8,-108,andreysv,abs,14
-6,-1,-2,0,1533790000000.0,-2,-18,-23,andreysv,abs,14
-1,0,0,0,1533790000000.0,-2,-18,-23,andreysv,abs,14
1,2,1,0,1533790000000.0,-30,-22,59,andreysv,abs,14
0,0,1,0,1533790000000.0,-30,-22,59,andreysv,abs,14
1,-1,1,0,1533790000000.0,-34,-18,81,andreysv,abs,14
2,-1,1,0,1533790000000.0,-34,-18,81,andreysv,abs,14
3,0,1,0,1533790000000.0,-37,-10,107,andreysv,abs,14
3,0,1,0,1533790000000.0,-42,-9,111,andreysv,abs,14
4,-1,1,0,1533790000000.0,-42,-9,111,andreysv,abs,14
5,-1,1,0,1533790000000.0,-46,-6,116,andreysv,abs,14
4,-2,1,0,1533790000000.0,-43,-13,114,andreysv,abs,14
5,-1,2,0,1533790000000.0,-40,-33,111,andreysv,abs,14
7,-1,2,0,1533790000000.0,-20,-18,53,andreysv,abs,14
4,-2,1,0,1533790000000.0,-7,21,-10,andreysv,abs,14
2,-1,1,0,1533790000000.0,20,13,-41,andreysv,abs,14
1,0,1,0,1533790000000.0,20,13,-41,andreysv,abs,14
-1,0,0,0,1533790000000.0,39,15,-91,andreysv,abs,14
-2,1,0,0,1533790000000.0,39,15,-91,andreysv,abs,14
-3,1,-1,0,1533790000000.0,49,27,-117,andreysv,abs,14
-4,1,-1,0,1533790000000.0,51,26,-131,andreysv,abs,14
-5,1,-2,0,1533790000000.0,51,26,-131,andreysv,abs,14
-6,1,-2,0,1533790000000.0,57,23,-127,andreysv,abs,14
-5,2,-2,0,1533790000000.0,57,23,-127,andreysv,abs,14
-6,1,-2,0,1533790000000.0,55,15,-114,andreysv,abs,14
-6,0,-3,0,1533790000000.0,57,5,-124,andreysv,abs,14
-9,4,-4,0,1533790000000.0,56,-10,-92,andreysv,abs,14
-7,-2,-2,0,1533790000000.0,56,-10,-92,andreysv,abs,14
-2,-1,0,0,1533790000000.0,-23,-7,29,andreysv,abs,14
-2,-1,0,0,1533790000000.0,-23,-7,29,andreysv,abs,14
0,0,0,0,1533790000000.0,-22,-6,52,andreysv,abs,14
1,-1,0,0,1533790000000.0,-22,-6,52,andreysv,abs,14
2,0,1,0,1533790000000.0,-41,-8,94,andreysv,abs,14
2,0,1,0,1533790000000.0,-40,-3,98,andreysv,abs,14
2,0,1,0,1533790000000.0,-40,-3,98,andreysv,abs,14
3,-1,1,0,1533790000000.0,-51,-5,112,andreysv,abs,14
4,-2,1,0,1533790000000.0,-51,-5,112,andreysv,abs,14
5,-2,2,0,1533790000000.0,-50,-17,129,andreysv,abs,14
6,-2,2,0,1533790000000.0,-45,-20,123,andreysv,abs,14
7,-1,2,0,1533790000000.0,-45,-20,123,andreysv,abs,14
7,-1,3,0,1533790000000.0,-44,-31,115,andreysv,abs,14
7,-2,2,0,1533790000000.0,-44,-31,115,andreysv,abs,14
6,-2,1,0,1533790000000.0,-22,-12,34,andreysv,abs,14
5,-2,1,0,1533790000000.0,0,7,-15,andreysv,abs,14
1,0,1,0,1533790000000.0,22,16,-61,andreysv,abs,14
-1,0,0,0,1533790000000.0,22,16,-61,andreysv,abs,14
-2,0,-1,0,1533790000000.0,35,23,-114,andreysv,abs,14
-3,1,-1,0,1533790000000.0,41,12,-132,andreysv,abs,14
-4,1,-1,0,1533790000000.0,41,12,-132,andreysv,abs,14
-4,1,-1,0,1533790000000.0,46,14,-134,andreysv,abs,14
-5,1,-1,0,1533790000000.0,46,14,-134,andreysv,abs,14
-6,1,-2,0,1533790000000.0,49,27,-137,andreysv,abs,14
-6,1,-2,0,1533790000000.0,47,21,-117,andreysv,abs,14
-6,2,-2,0,1533790000000.0,47,21,-117,andreysv,abs,14
-7,1,-3,0,1533790000000.0,41,9,-121,andreysv,abs,14
-9,3,-3,0,1533790000000.0,41,9,-121,andreysv,abs,14
-10,1,-3,0,1533790000000.0,39,-11,-82,andreysv,abs,14
-4,-2,-1,0,1533790000000.0,-25,-10,76,andreysv,abs,14
0,1,0,0,1533790000000.0,-25,-10,76,andreysv,pause,0
1,1,0,0,1533790000000.0,-16,-9,109,andreysv,pause,0
0,0,0,0,1533790000000.0,-22,-12,61,andreysv,pause,0
1,-2,0,0,1533790000000.0,-59,-2,102,andreysv,pause,0
2,-1,1,0,1533790000000.0,-59,-2,102,andreysv,pause,0
3,-1,1,0,1533790000000.0,-40,-9,124,andreysv,pause,0
4,-1,1,0,1533790000000.0,-40,-9,124,andreysv,pause,0
5,-1,1,0,1533790000000.0,-37,-15,137,andreysv,pause,0
5,-2,1,0,1533790000000.0,-38,-9,130,andreysv,pause,0
6,-2,1,0,1533790000000.0,-38,-9,130,andreysv,pause,0
7,-1,2,0,1533790000000.0,-45,-22,130,andreysv,pause,0
8,-1,2,0,1533790000000.0,-45,-22,130,andreysv,pause,0
7,-1,2,0,1533790000000.0,-22,-31,81,andreysv,pause,0
